birthDate,playerID
1971-07-11,hauerbr01
1971-07-11,chyzoda01
1971-07-13,wisembr01
1971-07-15,lacroer01
1971-07-21,kudasal01
1971-07-28,kaminya01
1971-08-05,karpova01
1971-08-06,balesmi01
1971-08-11,milleaa01
1971-08-13,ragnama01
1971-08-19,anderer01
1971-09-01,frieddo01
1971-09-04,conrocr01
1971-09-06,paterpa01
1971-09-07,lakovsa01
1971-09-08,sevigpi01
1971-09-13,druryte01
1971-09-15,ambrope01
1971-09-18,stewaca01
1971-09-20,nielsje01
1971-09-22,semchbr01
1971-09-28,skopian01
1971-10-05,plantda01
1971-10-09,namesjo01
1971-10-13,odonnse01
1971-10-14,filimdm01
1971-10-25,boyerza01
1971-10-27,riccimi01
1971-10-29,scisssc01
1971-11-04,simicro01
1971-11-05,berezse01
1971-11-19,yushkdm01
1971-11-23,craigjo01
1971-11-23,kesada01
1971-11-24,primeke02
1971-11-25,arvedma01
1971-11-29,maybr01
1971-12-01,mcalpch01
1971-12-09,nedvepe01
1971-12-14,therich01
1971-12-18,littlne01
1971-12-18,dziedjo01
1971-12-24,morisda01
1971-12-27,smolibr01
1971-12-27,mattemi01
1971-12-29,marinch01
1972-01-02,norstma01
1972-01-03,berehdr01
1972-01-04,zavisbr01
1972-01-07,witehjo01
1972-01-07,brashdo01
1972-01-12,knutses01
1972-01-17,hughery01
1972-01-19,danieki01
1972-01-25,jakspa01
1972-01-26,mckaysc01
1972-01-26,fountmi01
1972-01-27,lawrema01
1972-01-30,khavaal01
1972-01-30,simonch01
1972-02-01,sandege01
1972-02-01,droppiv01
1972-02-07,slanejo01
1972-02-11,gardibr01
1972-02-12,nolanow01
1972-02-13,yloneju01
1972-02-15,jagrja01
1972-02-17,vujtevl01
1972-02-20,gretzbr01
1972-02-23,torchmi01
1972-02-28,dawje01
1972-02-28,mctavda01
1972-03-03,prochma01
1972-03-06,tayloch01
1972-03-14,brimaar01
1972-03-16,rodgema01
1972-03-18,johnscr01
1972-03-18,wooddo01
1972-03-21,mironbo01
1972-03-26,kiddtr01
1972-03-27,hodsoke01
1972-03-28,bendaja01
1972-03-28,tkachke01
1972-03-29,schnean01
1972-03-30,vasilan01
1972-04-01,mccarda02
1972-04-13,martist02
1972-04-13,czerkma01
1972-04-13,kennemi01
1972-04-17,sandwte01
1972-04-21,simonto01
1972-04-25,tuomama01
1972-04-28,varvija01
1972-05-02,bailesc01
1972-05-03,frasesc01
1972-05-03,kozlovy01
1972-05-05,bombabr01
1972-05-05,renbemi01
1972-05-05,palffzi01
1972-05-06,brodema01
1972-05-08,whitnra01
1972-05-13,sydorda01
1972-05-18,stevetu01
1972-06-01,dunhami01
1972-06-04,hatchde01
1972-06-06,kipruma01
1972-06-15,mccarsa01
1972-06-15,labbeje01
1972-06-26,junkest01
1972-06-28,virtato01
1972-07-01,mcgilda01
1972-07-04,knublmi01
1972-07-08,dykhuka01
1972-07-15,helmebr01
1972-07-16,schulpa01
1972-07-19,lindeja01
1972-07-19,shielst01
1972-07-20,stumpjo01
1972-07-20,vachoni01
1972-07-20,peterbr02
1972-07-25,gusmara01
1972-08-03,ozolisa01
1972-08-03,lillejo01
1972-08-09,loneybr01
1972-08-10,hirscco01
1972-08-24,elorami01
1972-08-24,morania01
1972-08-26,nikulig01
1972-08-28,hendrda01
1972-08-29,hoglujo01
1972-09-03,strakma01
1972-09-08,mccletr01
1972-09-14,lenarmi01
1972-09-22,fallopa01
1972-09-26,darbycr01
1972-09-29,jonssjo01
1972-10-02,vorobvl01
1972-10-03,nylanmi01
1972-10-04,fitzgru01
1972-10-09,murrare01
1972-10-10,holzibr01
1972-10-10,zhitnal01
1972-10-16,kaspada01
1972-10-22,lachasc01
1972-10-24,kolarpa01
1972-10-25,redmoke01
1972-10-31,angelme01
1972-11-01,murragl01
1972-11-04,laviger01
1972-11-11,felsnbr01
1972-11-11,konowst01
1972-11-13,cornfma01
1972-11-13,pantegr01
1972-11-14,patteed01
1972-11-20,dupreya01
1972-11-24,brathfr01
1972-11-24,potomba01
1972-11-25,nummepe01
1972-11-26,osgooch01
1972-11-26,brennri01
1972-11-30,prongse01
1972-12-02,zholtse01
1972-12-04,cullija01
1972-12-11,alfreda01
1972-12-18,nelsoje01
1972-12-20,calouja01
1972-12-22,maltbki01
1972-12-23,sarauyv01
1972-12-28,leveqgu01
1972-12-28,jomphje01
1972-12-29,dackean01
1972-12-30,sylvede01
1973-01-03,sundbni01
1973-01-04,devrigr01
1973-01-06,fergusc01
1973-01-08,kultaja01
1973-01-11,mulhery01
1973-01-12,parenri01
1973-01-13,khabini01
1973-01-17,wardaa01
1973-01-23,kolesma01
1973-01-23,holmsto01
1973-01-23,grolefr01
1973-01-24,ferrape01
1973-01-24,ferrach01
1973-01-29,passmst01
1973-01-31,egelaal01
1973-02-04,legacma01
1973-02-05,matviri01
1973-02-11,pushoja01
1973-02-17,lafayna01
1973-02-21,rolstbr01
1973-02-24,kovalal01
1973-02-25,smithbr04
1973-02-28,vandery01
1973-02-28,lindrer01
1973-03-10,brochma01
1973-03-13,smythbr01
1973-03-15,guollst01
1973-03-20,tallaro01
1973-03-22,vopatja01
1973-03-24,moravda01
1973-03-24,bouchph01
1973-03-25,nikolan01
1973-04-03,campbji01
1973-04-06,wrighty01
1973-04-09,faircke01
1973-04-10,kenadch01
1973-04-12,havelni01
1973-04-12,oliwakr01
1973-04-22,gaulmi01
1973-04-23,poulipa01
1973-04-23,armstde01
1973-04-24,skudrpe01
1973-04-25,stojaal01
1973-04-30,cousima01
1973-05-04,barnama01
1973-05-04,maddejo01
1973-05-05,hedbejo01
1973-05-06,savoiry01
1973-05-18,vanimda01
1973-05-19,johanan01
1973-05-20,bohonlo01
1973-05-24,peltovi01
1973-05-28,peakepa01
1973-05-28,simpsto01
1973-05-29,daweja01
1973-05-31,mathima01
1973-06-08,muirbr01
1973-06-09,marshgr01
1973-06-14,kapansa01
1973-06-15,mcammde01
1973-06-21,lindqfr01
1973-06-21,rheaupa01
1973-06-24,lehtije01
1973-06-25,corbere01
1973-06-25,hnilimi01
1973-06-27,vishema01
1973-07-03,aucoiad01
1973-07-05,sykormi01
1973-07-09,kinnege01
1973-07-19,walkesc01
1973-07-20,forsbpe01
1973-07-20,aldrike01
1973-07-23,bonvide01
1973-07-28,staiost01
1973-07-30,nasluma02
1973-08-01,widmeja01
1973-08-02,jonssha01
1973-08-12,marchto01
1973-08-21,mckenst01
1973-08-22,ronnqjo01
1973-08-22,roachan01
1973-08-24,brunean01
1973-08-31,niedesc01
1973-09-02,blakeja01
1973-09-04,trepapa01
1973-09-04,johanma02
1973-09-05,bartope01
1973-09-11,gagnose01
1973-09-12,lapoima01
1973-09-18,pennech01
1973-09-18,brouspa01
1973-09-28,rafalbr01
1973-09-29,hulbijo01
1973-10-01,manelmi01
1973-10-03,laaksan01
1973-10-10,shantje01
1973-10-19,gagejo02
1973-10-19,nielski01
1973-10-21,bachry01
1973-10-26,petroro01
1973-10-29,messier01
1973-11-02,coopeda01
1973-11-02,smithja01
1973-11-05,yashial01
1973-11-08,kaberfr01
1973-11-08,haakaka01
1973-11-09,bowenja01
1973-11-10,hulseca01
1973-11-16,wottoma01
1973-11-19,melande01
1973-11-22,smythke01
1973-11-25,zabrali01
1973-11-28,boninbr01
1973-11-29,norrefr01
1973-12-10,proulch01
1973-12-11,intrara01
1973-12-19,saloman01
1973-12-20,stillco01
1973-12-24,heinssh01
1974-01-02,lindju01
1974-01-03,ustorst01
1974-01-03,warrito01
1974-01-09,hockiju01
1974-01-13,brylise01
1974-01-16,rohloto01
1974-01-19,laperia01
1974-01-22,helensa01
1974-01-23,bouchjo01
1974-01-31,betsma01
1974-02-04,convebr01
1974-02-11,spaceja01
1974-02-13,cloutsy01
1974-02-15,gendrma01
1974-02-16,mowerma01
1974-02-21,sawyeke01
1974-02-22,gaveyaa01
1974-02-22,johanma01
1974-02-24,herpech01
1974-02-27,lamotma01
1974-03-01,libbyje01
1974-03-01,hendema01
1974-03-04,deulija01
1974-03-08,klimose01
1974-03-08,halkost01
1974-03-13,galanma01
1974-03-14,travepa01
1974-03-14,shevaje01
1974-03-15,roestst01
1974-03-18,myhrebr01
1974-03-22,gronmtu01
1974-03-26,pecami01
1974-04-01,macdoja01
1974-04-04,pirjela01
1974-04-09,guerada01
1974-04-10,trebida01
1974-04-12,hamrlro01
1974-04-12,mcbaija01
1974-04-13,gonchse01
1974-04-15,krivose01
1974-04-15,thomati01
1974-04-16,timanma01
1974-04-16,yorkha01
1974-04-22,drouipc01
1974-05-03,hentuju01
1974-05-09,yellest01
1974-05-11,brownke03
1974-05-11,rathjmi01
1974-05-11,reichcr01
1974-05-11,kochadi01
1974-05-13,ciernjo01
1974-05-14,belanke01
1974-05-15,osullch01
1974-05-17,prokomi01
1974-05-21,blouisy01
1974-05-22,nazaran01
1974-05-30,wilkida01
1974-05-31,careyji01
1974-05-31,doulldo01
1974-06-04,koivito01
1974-06-04,tomsje01
1974-06-06,cartean01
1974-06-13,bureva01
1974-06-15,hamrra01
1974-06-25,metrogl01
1974-06-27,cairner01
1974-06-30,roberbe01
1974-07-01,sushima01
1974-07-06,sullist01
1974-07-07,lalimpa01
1974-07-09,skraska01
1974-07-14,dempsna01
1974-07-15,muckabi01
1974-07-26,nordspe01
1974-07-28,steveje01
1974-07-29,wilkide01
1974-08-07,derouph01
1974-08-17,emmonjo01
1974-08-27,downeaa01
1974-08-27,fernama01
1974-09-02,pelusmi02
1974-09-02,salosa01
1974-09-03,gerbema01
1974-09-04,bannidr01
1974-09-13,rivetcr01
1974-09-16,wrenbo01
1974-09-25,prpicjo01
1974-09-25,bowlebi01
1974-10-01,lindgma01
1974-10-01,pittido01
1974-10-02,maracno01
1974-10-03,johnsmi01
1974-10-04,askeyto01
1974-10-06,jonsske01
1974-10-08,adamske01
1974-10-08,modinfr01
1974-10-10,prongch01
1974-10-11,heclra01
1974-10-11,arnotja01
1974-10-14,tibbebi01
1974-10-16,kariypa01
1974-10-22,satanmi01
1974-10-24,mayerja01
1974-10-25,murrach01
1974-11-02,saleiru01
1974-11-10,selmsse01
1974-11-23,koivusa01
1974-11-29,demitpa01
1974-12-06,stajdni01
1974-12-14,chartbr01
1974-12-27,pandoja01
1974-12-28,niedero01
1974-12-29,westlto01
1974-12-31,nichosc01
1975-01-02,mroziri01
1975-01-03,vyshese01
1975-01-05,griermi01
1975-01-07,hurmeja01
1975-01-08,yachmvi01
1975-01-08,vasilal01
1975-01-09,eriksan01
1975-01-09,lingda01
1975-01-11,leboupe01
1975-01-11,fitzpro02
1975-01-12,thibajo01
1975-01-15,brulest01
1975-01-15,strbama01
1975-01-18,bicanra01
1975-01-20,tarnsdi01
1975-01-20,healeer01
1975-01-20,landrer01
1975-01-20,mattech01
1975-01-22,donovsh01
1975-01-22,vyborda01
1975-01-24,cotepa01
1975-02-01,vlasato01
1975-02-02,bertuto01
1975-02-03,mclarst01
1975-02-07,boikoal01
1975-02-07,daiglal02
1975-02-08,royan01
1975-02-13,nortobr01
1975-02-14,kozlovi01
1975-02-15,bordese01
1975-02-15,aubinse01
1975-02-16,murrama01
1975-02-17,astaska01
1975-02-17,prospva01
1975-02-17,harveto01
1975-02-19,batyrru01
1975-02-20,wallini01
1975-02-20,wittbr01
1975-02-22,boilepa01
1975-02-26,wilsomi02
1975-02-26,axelspj01
1975-02-27,koehlgr01
1975-02-28,willijo01
1975-03-01,lankje01
1975-03-03,nedvezd01
1975-03-04,aaltoan01
1975-03-04,kohnla01
1975-03-10,bergkst01
1975-03-10,suttoan01
1975-03-11,nashty01
1975-03-13,wilsola02
1975-03-15,tuckeda01
1975-03-16,riverja01
1975-03-18,timonki01
1975-03-20,healepa01
1975-03-23,kellech01
1975-03-25,benysla01
1975-03-25,karalje01
1975-03-25,nickuer01
1975-03-30,rucinmi02
1975-04-02,courvla01
1975-04-03,batessh01
1975-04-04,weekeke01
1975-04-06,gillha01
1975-04-07,manloer01
1975-04-10,washbst01
1975-04-14,banhafr01
1975-04-16,bertrer01
1975-04-21,langksc01
1975-04-23,chebavl01
1975-04-27,kroupvl01
1975-04-30,webbst01
1975-05-06,boguner01
1975-05-08,markkju01
1975-05-10,deadmad01
1975-05-13,allisja02
1975-05-14,larosco01
1975-05-16,jakopjo01
1975-05-16,mitchje01
1975-05-17,svartpe01
1975-05-21,whiteto02
1975-05-21,yegoral01
1975-05-22,mooreba01
1975-05-22,niinija01
1975-05-26,stockpj01
1975-05-27,savagan01
1975-05-29,tsulyni01
1975-05-29,allisja01
1975-06-01,grosemi01
1975-06-06,sundsni01
1975-06-08,mccabbr01
1975-06-12,cassifr01
1975-06-13,rocheda02
1975-06-16,mcallch01
1975-06-17,hanseta01
1975-06-18,stlouma01
1975-06-24,malikma01
1975-06-26,armstch01
1975-06-29,mossty01
1975-07-01,fankhsc01
1975-07-02,dazeer01
1975-07-02,huskary01
1975-07-03,luhniwa01
1975-07-04,divisre01
1975-07-04,crowlmi01
1975-07-05,brandch01
1975-07-05,grattch01
1975-07-07,ndurru01
1975-07-10,nasreal01
1975-07-13,liljaan01
1975-07-17,strudja01
1975-07-24,langeja01
1975-07-25,nabokev01
1975-07-27,sloanbl01
1975-07-29,shaldye01
1975-07-31,gusevse01
1975-08-06,toporsh01
1975-08-12,myrvoan01
1975-08-13,turcoma01
1975-08-14,prattno01
1975-08-15,morribr01
1975-08-18,cajanpe01
1975-08-19,karlsan01
1975-08-23,ruutuja01
1975-08-27,bastry01
1975-08-29,hyvonha01
1975-08-31,grahajo01
1975-09-03,huetcr01
1975-09-04,letanal01
1975-09-06,fischpa01
1975-09-09,sorocle01
1975-09-10,pederde01
1975-09-14,scotttr01
1975-09-15,bekarde01
1975-09-22,moreaet01
1975-09-23,burnega01
1975-09-23,yeremvi01
1975-10-01,rominda01
1975-10-09,tuzzoto01
1975-10-09,krogja01
1975-10-12,robitra01
1975-10-13,scovida01
1975-10-14,vandepe01
1975-10-17,bouilfr01
1975-10-18,trudeje01
1975-11-01,perrier01
1975-11-04,fichaer01
1975-11-07,kraftry01
1975-11-08,hnidysh01
1975-11-12,wellsch01
1975-11-15,trembya01
1975-11-23,johnsma03
1975-12-02,lindrbr01
1975-12-03,murphcu01
1975-12-11,prusema01
1975-12-13,battaba01
1975-12-17,nurmipa01
1975-12-22,neckast01
1975-12-23,shariva01
1975-12-27,brownbr01
1975-12-28,storrja01
1976-01-06,zedniri01
1976-01-06,davidjo02
1976-01-09,bonkra01
1976-01-13,gordoro01
1976-01-15,korolal01
1976-01-16,goneada01
1976-01-27,warrerh01
1976-01-31,vandrda01
1976-02-03,dandema01
1976-02-05,hrdinja01
1976-02-07,whitebr01
1976-02-07,shelljo01
1976-02-11,salvabr01
1976-02-11,haggese01
1976-02-12,browncu01
1976-02-14,hejdumi01
1976-02-14,nemecja01
1976-02-16,forbeco01
1976-02-17,domenhn01
1976-02-18,podolja01
1976-02-20,scatcda01
1976-02-21,smythry01
1976-02-23,oneilje01
1976-02-26,schafpa01
1976-03-01,schmich01
1976-03-08,clarkch01
1976-03-09,golubya01
1976-03-11,ekmanni01
1976-03-12,quintde01
1976-03-13,royerga01
1976-03-16,johnski01
1976-03-22,butensv01
1976-03-23,baumgno01
1976-03-24,swansbr01
1976-03-30,kharial01
1976-03-30,conklty01
1976-03-31,wattmi01
1976-04-04,jarvema01
1976-04-07,goldmer01
1976-04-07,suchyra01
1976-04-13,eliaspa01
1976-04-14,wiemeja01
1976-04-15,bonsija01
1976-04-20,masonch02
1976-04-21,vopatro01
1976-04-22,cloutda01
1976-04-26,varadva01
1976-04-30,hollaja01
1976-05-01,melocer01
1976-05-03,halpeje01
1976-05-07,reinpst01
1976-05-08,hankica01
1976-05-13,wrighja01
1976-05-13,toblery01
1976-05-18,tverdol01
1976-05-19,botteja01
1976-05-26,herrma01
1976-05-27,parkri01
1976-05-27,vasilhe01
1976-06-02,marhajo01
1976-06-04,primewa01
1976-06-10,skrlaro01
1976-06-14,johnsry01
1976-06-21,lowre01
1976-06-22,luomami01
1976-06-24,lerouje01
1976-06-26,jovaned01
1976-07-02,vokouto01
1976-07-03,belakwa01
1976-07-05,zingedw01
1976-07-06,dingmch01
1976-07-06,crozigr01
1976-07-09,morgaga01
1976-07-12,boyleda01
1976-07-12,millacr01
1976-07-13,sourash01
1976-07-13,verotda01
1976-07-14,bartelu01
1976-07-20,giroura01
1976-07-27,trnkapa01
1976-07-30,markoda01
1976-08-01,nemirda01
1976-08-05,friesje01
1976-08-11,visnolu01
1976-08-12,lukowbr01
1976-08-17,boulter01
1976-08-20,drurych01
1976-08-21,brookal01
1976-08-27,millscr01
1976-08-31,martira01
1976-09-02,majesiv01
1976-09-03,obsutja01
1976-09-09,ohlunma01
1976-09-11,vigiejp01
1976-09-13,theodjo01
1976-09-13,vonarre01
1976-09-17,bierkza01
1976-09-20,hlavaja01
1976-09-24,gurenmi01
1976-09-27,cowanje01
1976-09-27,langkda01
1976-10-01,gauthde01
1976-10-01,svejkja01
1976-10-03,larocmi02
1976-10-09,morgaja01
1976-10-10,doansh01
1976-10-11,purinda01
1976-10-14,tjarnda01
1976-10-19,shearro01
1976-10-19,smithda02
1976-10-24,wilmcl01
1976-10-26,kellyst01
1976-10-26,kiprumi01
1976-11-01,minarmi01
1976-11-02,cullema01
1976-11-05,brownse01
1976-11-06,michaal01
1976-11-08,bednaja01
1976-11-10,leclemi01
1976-11-10,hlinkja01
1976-11-14,churcbr01
1976-11-14,schulra01
1976-11-19,sykorpe01
1976-11-24,laflach01
1976-11-26,darchma01
1976-11-27,kilgech01
1976-12-07,laraqge01
1976-12-08,perrona01
1976-12-19,houdeer01
1976-12-20,delmoan01
1976-12-23,samuemi01
1976-12-23,clarkbr01
1976-12-26,tertydm01
1976-12-27,pisanfe01
1976-12-28,grattbe01
1976-12-29,kubafi01
1976-12-30,culleda01
1977-01-02,bouchbr01
1977-01-02,pisaal01
1977-01-04,nabokdm01
1977-01-07,sopelbr01
1977-01-12,mcbaimi01
1977-01-14,ryante01
1977-01-14,kurtzju01
1977-01-14,macledo01
1977-01-19,parssti01
1977-01-27,kallito01
1977-01-29,doigja01
1977-01-30,hinotda01
1977-02-02,grandje01
1977-02-02,parrima01
1977-02-03,zidlima01
1977-02-07,comripa01
1977-02-11,haydw01
1977-02-13,smithwy01
1977-02-15,petroro02
1977-02-16,morozal01
1977-02-26,reasoma01
1977-03-03,robidst01
1977-03-05,berarbr01
1977-03-06,vaiclu01
1977-03-09,dvorara01
1977-03-11,handzmi01
1977-03-11,lawki01
1977-03-12,johnsbr02
1977-03-18,charazd01
1977-03-20,adamsbr01
1977-03-22,potito01
1977-03-22,kwiatjo01
1977-03-24,kuznema01
1977-03-28,laplada01
1977-03-28,rasmuer01
1977-03-30,naumegr01
1977-04-01,pirnees01
1977-04-05,letowtr01
1977-04-06,niemivi01
1977-04-07,macdocr01
1977-04-11,duerdda01
1977-04-15,pothibr01
1977-04-15,kubinpa01
1977-04-18,lacouda01
1977-04-18,charpse01
1977-04-20,mannca01
1977-04-21,elomomi01
1977-04-23,mitchwi01
1977-04-24,ritchby01
1977-04-25,dubech01
1977-04-26,buzekpe01
1977-04-26,adamscr01
1977-04-27,ulmerje01
1977-04-27,macneia01
1977-05-04,trippjo01
1977-05-05,somikra01
1977-05-05,bykovdm01
1977-05-06,chouima01
1977-05-06,eatonma01
1977-05-07,isbisbr01
1977-05-09,wesenbr01
1977-05-10,hamelde01
1977-05-13,smithdj01
1977-05-16,gigueje01
1977-05-19,wareje01
1977-05-20,toskave01
1977-05-24,delisxa01
1977-05-24,orszavl01
1977-05-29,mccaual01
1977-05-31,leebgr01
1977-05-31,tenkrpe01
1977-06-04,audetph01
1977-06-07,rosapa01
1977-06-12,reddewa01
1977-06-13,willish01
1977-06-16,brigltr01
1977-06-17,whitftr01
1977-06-17,pettito01
1977-06-18,mclarky01
1977-06-20,corvojo01
1977-06-21,hechtjo01
1977-06-22,gosseda01
1977-06-28,larsebr01
1977-06-30,delisjo01
1977-07-01,iginlja01
1977-07-01,spanhma01
1977-07-12,schaepe01
1977-07-17,savarma01
1977-07-17,moroma01
1977-07-17,langfjo01
1977-07-19,aubinje01
1977-07-23,clemmsc01
1977-07-23,youngbj01
1977-07-23,thornsh01
1977-07-28,bergak01
1977-08-01,denisma01
1977-08-08,thompro01
1977-08-08,berenbu01
1977-08-09,davidma01
1977-08-15,bironma01
1977-08-18,worrepe01
1977-08-20,valiqst01
1977-08-24,classgr01
1977-08-25,mcdonan01
1977-09-01,vasilal02
1977-09-04,hamilje01
1977-09-08,mckeeja01
1977-09-10,ratchpe01
1977-09-22,niemian01
1977-09-23,descoma01
1977-09-25,lydmato01
1977-09-25,volchal01
1977-09-29,brookwa01
1977-09-29,simjo01
1977-10-06,brierda01
1977-10-15,hartima01
1977-10-24,smithma01
1977-10-29,higgima01
1977-10-30,cierniv01
1977-10-30,westcdu01
1977-11-10,defaubr01
1977-11-15,lintnri01
1977-11-16,greenjo01
1977-12-11,streima01
1977-12-12,whiteco01
1977-12-16,belaner01
1977-12-17,pahlssa01
1977-12-22,kariyst01
1977-12-23,pilarka01
1977-12-26,gorenle01
1977-12-27,bellebl01
1977-12-27,hedstjo01
1977-12-31,fochtda01
1978-01-02,babenyu01
1978-01-03,yorkmi01
1978-01-09,garonma01
1978-01-12,boumejo01
1978-01-15,belanfr01
1978-01-15,severca01
1978-01-18,holdejo01
1978-01-21,yakusdm01
1978-01-21,zyuzian01
1978-01-22,eschero01
1978-01-23,sonnema01
1978-01-24,farkaje01
1978-01-25,dwyergo01
1978-01-29,parkesc01
1978-01-30,dubiewa01
1978-02-01,hoggaje01
1978-02-07,aebisda01
1978-02-12,royerre01
1978-02-13,murphco01
1978-02-13,backsni01
1978-02-19,hedinpi01
1978-02-23,snydeda01
1978-02-25,cisarma01
1978-03-01,nilsoma01
1978-03-01,paulje01
1978-03-02,kaberto01
1978-03-03,tetarjo01
1978-03-04,dagenpi01
1978-03-04,pelleje01
1978-03-09,phillch02
1978-03-10,wallije01
1978-03-15,colliro01
1978-03-16,willsbr01
1978-03-18,bulisja01
1978-03-19,mottami01
1978-03-23,clarkda02
1978-04-01,dumonjp01
1978-04-03,corsoda01
1978-04-04,fibigje01
1978-04-11,clymebe01
1978-04-13,ashamar01
1978-04-16,deverbo01
1978-04-18,kanebo01
1978-04-24,larocma01
1978-04-28,tappebr01
1978-04-29,kapanni01
1978-05-02,weavemi01
1978-05-04,goveda01
1978-05-08,allench01
1978-05-09,podkoan01
1978-05-12,walsede01
1978-05-24,aitkejo01
1978-05-24,holmqjo01
1978-06-02,wardla01
1978-06-09,zieglth01
1978-06-12,kuznigr01
1978-06-12,lehtomi01
1978-06-13,bradlma01
1978-06-14,simonbe01
1978-06-14,beginst01
1978-06-16,zubruda01
1978-06-17,rochetr01
1978-06-18,hejdaja01
1978-06-22,tezikal01
1978-06-28,jackmri01
1978-07-03,chrisry01
1978-07-05,hajtch01
1978-07-12,rycroma01
1978-07-17,guitebe01
1978-07-20,datsypa01
1978-07-21,rudkoco01
1978-07-21,varlase01
1978-07-24,korolev01
1978-07-26,kvashol01
1978-07-27,garnety01
1978-08-01,scottri01
1978-08-09,skrbepa01
1978-08-10,bouleje01
1978-08-13,komarze01
1978-08-14,mcleabr01
1978-08-16,saricco01
1978-08-24,morride01
1978-09-03,ortmeje01
1978-09-03,rozsimi01
1978-09-07,cookema01
1978-09-08,sturmma01
1978-09-14,ledinpe01
1978-09-15,posmyma01
1978-09-17,hendeja01
1978-09-17,horcosh01
1978-09-22,moorest01
1978-09-24,balach01
1978-10-11,butsayu01
1978-10-20,farremi01
1978-10-26,rissmpa01
1978-10-27,peterto01
1978-10-27,samsose01
1978-10-28,cullema02
1978-10-28,betikka01
1978-10-28,gronst01
1978-10-29,corrich02
1978-11-04,berryri01
1978-11-06,aucoike01
1978-11-06,coleer01
1978-11-07,readyry01
1978-11-10,schnaro01
1978-11-10,huselkr01
1978-11-14,allenbo01
1978-11-20,piroska01
1978-12-03,preisto01
1978-12-03,bicekji01
1978-12-05,jokinol01
1978-12-10,zehrje01
1978-12-18,clearda01
1978-12-20,markoan01
1978-12-21,sykorpe02
1978-12-23,kotalal01
1978-12-28,freadky01
1978-12-30,scudero01
1979-01-01,ivanara01
1979-01-04,colleke01
1979-01-05,caldeky01
1979-01-10,tallihe01
1979-01-12,hossama01
1979-01-14,boyntni01
1979-01-16,wardja01
1979-01-16,morrobr01
1979-01-18,fedotru01
1979-01-18,giontbr01
1979-01-20,melicjo01
1979-01-20,tselini01
1979-01-21,henrybu01
1979-01-23,hannasc01
1979-01-23,novosiv01
1979-01-24,kostoto01
1979-01-26,drukeha01
1979-01-26,gainest01
1979-01-29,domero01
1979-01-30,gillitr01
1979-02-04,smithje01
1979-02-11,reichje01
1979-02-12,mikape01
1979-02-13,fedorto01
1979-02-15,mairad01
1979-02-16,smrekpe01
1979-02-18,bonniry01
1979-02-22,jonesty01
1979-02-25,dipenjo01
1979-02-28,stutzmi01
1979-03-01,mcdonke01
1979-03-07,balmoma01
1979-03-14,kavanpa01
1979-03-15,fortije01
1979-03-16,arnasty01
1979-03-17,ferenan01
1979-03-20,moranbr01
1979-03-23,smithni01
1979-03-27,barnesc01
1979-03-30,macmije01
1979-04-02,ferenbr01
1979-04-04,luongro01
1979-04-06,yeatsma01
1979-04-07,dupuipa01
1979-04-10,lasakja01
1979-04-11,riesemi01
1979-04-14,gocsa01
1979-04-15,tjarnma01
1979-04-15,mannipa01
1979-04-17,breweer01
1979-04-18,schaspe01
1979-04-21,corazca01
1979-04-27,brownmi01
1979-05-02,chimeja01
1979-05-02,lyashro01
1979-05-04,huskike01
1979-05-07,payerse01
1979-05-07,nychola01
1979-05-11,faheyji01
1979-05-14,vanrymi01
1979-05-19,arkhide01
1979-05-21,dimitni01
1979-05-21,minkgr01
1979-05-23,campbbr02
1979-05-28,hussema01
1979-05-30,lessafr01
1979-05-30,bishami01
1979-06-01,nagyla01
1979-06-08,holmqmi01
1979-06-08,pletkva01
1979-06-08,laingqu01
1979-06-09,leahypa01
1979-06-10,tkaczda01
1979-06-11,clarkno02
1979-06-16,polloja01
1979-06-17,noronmi01
1979-06-18,neilch01
1979-06-20,giulije01
1979-06-21,gustade01
1979-06-27,santato01
1979-06-28,nordgni01
1979-06-29,pohljo01
1979-07-02,thornjo01
1979-07-11,morrimi01
1979-07-15,doellke01
1979-07-19,divisto01
1979-07-21,damphje01
1979-07-26,westrer01
1979-07-26,sarnope01
1979-08-01,dusabbe01
1979-08-20,kolesvi01
1979-08-23,greenmi02
1979-08-27,leebbr01
1979-08-27,rachuka01
1979-09-02,hubacpe01
1979-09-02,leachja02
1979-09-03,dahlmto01
1979-09-04,afinoma01
1979-09-07,marapa01
1979-09-15,marlepa01
1979-09-15,pandomi01
1979-09-16,underma01
1979-09-19,tellqmi01
1979-09-22,elichma01
1979-09-26,kunitch01
1979-10-02,vauclju01
1979-10-05,sanfocu01
1979-10-05,sejnape01
1979-10-10,zizkato01
1979-10-18,henryal01
1979-10-22,haydada01
1979-10-27,desropa01
1979-10-28,skoulma01
1979-11-06,stuarbr01
1979-11-07,commomi01
1979-11-21,tangual01
1979-11-28,balasja01
1979-12-01,malonry01
1979-12-05,hagmani01
1979-12-13,chubaar01
1979-12-17,murlema01
1979-12-18,fingeje01
1979-12-18,siklemi01
1979-12-21,montast01
1979-12-23,gomezsc01
1979-12-23,franzjo01
1979-12-29,parroge01
1980-01-02,zalesmi01
1980-01-10,stanara01
1980-01-13,bouckty01
1980-01-13,ruppmi01
1980-01-15,papinju01
1980-01-15,schaeno01
1980-01-17,kraftmi01
1980-01-17,heereje01
1980-01-18,labarja01
1980-01-28,staffga01
